date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunset,sunrise,precipitation_sum,precipitation_hours,daylight_duration,sunshine_duration,snowfall_sum,showers_sum,rain_sum,wind_gusts_10m_max,wind_speed_10m_max,weather_code
1996-03-24 04:00:00+00:00,3.5712502,-1.6725,10.427501,6.503645,-6.534769,-0.80506516,0,0,0.0,0.0,44429.293,40204.098,0.0,0.0,0.0,32.399998,17.10284,2.0
1996-03-25 04:00:00+00:00,7.2525005,-0.4225,14.877501,11.621281,-4.2758036,3.4641087,0,0,0.0,0.0,44592.535,38571.273,0.0,0.0,0.0,45.36,23.933907,3.0
1996-03-26 04:00:00+00:00,9.979583,4.7774997,12.4775,8.811361,-0.8723409,5.869757,0,0,0.0,0.0,44755.977,38916.668,0.0,0.0,0.0,39.239998,21.316135,3.0
1996-03-27 04:00:00+00:00,1.5983335,-1.7225,4.9275,0.18990088,-7.6598954,-3.5513198,0,0,0.0,0.0,44919.523,41750.184,0.0,0.0,0.0,37.44,19.469976,3.0
1996-03-28 04:00:00+00:00,-0.0037499666,-3.4724998,4.6775,0.9597907,-7.904518,-4.3058305,0,0,4.6,7.0,45083.074,24470.809,3.22,0.0,0.0,27.0,14.4,73.0
1996-03-29 04:00:00+00:00,0.51708335,-1.3225,3.5774999,-0.13964558,-5.901703,-4.023909,0,0,13.700003,16.0,45246.53,14942.428,7.6999993,0.0,2.6999998,38.16,19.586119,73.0
1996-03-30 04:00:00+00:00,1.7337502,-4.5225,9.0775,8.146088,-8.964521,-1.6360941,0,0,0.0,0.0,45409.78,42235.645,0.0,0.0,0.0,23.4,13.358861,2.0
1996-03-31 04:00:00+00:00,5.9962497,0.22749996,13.4775,12.330812,-2.6404688,3.656948,0,0,0.0,0.0,45572.74,42396.535,0.0,0.0,0.0,20.16,11.681987,3.0
1996-04-01 04:00:00+00:00,5.592083,1.3275,8.5275,5.78734,-1.5462596,2.681668,0,0,6.5999994,10.0,45735.285,10645.435,0.0,0.0,6.5999994,23.039999,18.532133,61.0
1996-04-02 04:00:00+00:00,5.965,2.3274999,10.2275,4.914607,-3.6115766,0.37262723,0,0,11.6,9.0,45897.32,39350.54,0.0,0.0,11.6,57.96,30.124065,61.0
1996-04-03 04:00:00+00:00,5.9524994,-0.07250002,12.9775,9.215857,-4.729272,1.7513756,0,0,0.0,0.0,46058.742,41759.38,0.0,0.0,0.0,33.48,18.947083,3.0
1996-04-04 04:00:00+00:00,6.1733336,3.1275,11.7275,9.744807,-0.9681797,2.7753649,0,0,0.0,0.0,46219.434,43032.703,0.0,0.0,0.0,23.4,11.183201,3.0
1996-04-05 04:00:00+00:00,3.9004166,1.5775,6.7774997,3.3497286,-3.273378,0.08993343,0,0,3.0000002,11.0,46379.297,10232.162,0.0,0.0,3.0000002,29.519999,15.575981,53.0
1996-04-06 04:00:00+00:00,4.0212502,-0.3725,9.377501,6.748084,-4.841195,0.0050464272,0,0,0.2,2.0,46538.21,33882.434,0.0,0.0,0.2,30.239998,16.595179,51.0
1996-04-07 04:00:00+00:00,2.5629168,0.97749996,4.1275,0.33518553,-3.398786,-1.6032071,0,0,14.400001,24.0,46696.066,0.0,1.1899999,0.0,12.7,33.839996,18.057508,73.0
1996-04-08 04:00:00+00:00,3.4441664,0.87749994,7.5274997,3.473497,-3.3830745,-0.66966695,0,0,4.5999994,12.0,46852.75,39600.0,0.77,0.0,3.4999998,30.239998,15.827721,73.0
1996-04-09 04:00:00+00:00,0.98999995,-2.3725,2.8274999,-1.6082704,-6.1048083,-3.3446548,0,0,14.900001,15.0,47008.5,0.0,8.47,0.0,2.8000002,38.88,21.2522,75.0
1996-04-10 04:00:00+00:00,2.8879166,0.62749994,6.2275,-0.24178505,-5.758456,-3.190464,0,0,9.5,9.0,47164.38,32889.47,5.6700006,0.0,1.4,61.56,31.557032,75.0
1996-04-11 04:00:00+00:00,7.102499,1.7775,14.7275,10.11,-4.1306734,2.1456249,0,0,0.0,0.0,47320.383,43200.0,0.0,0.0,0.0,50.399998,27.06472,3.0
1996-04-12 04:00:00+00:00,12.708751,6.9775,22.2775,20.512278,3.3223248,10.134452,0,0,1.3000001,4.0,47476.395,36915.645,0.0,0.0,1.3000001,30.960001,18.079027,53.0
1996-04-13 04:00:00+00:00,7.604584,4.6775,10.127501,7.5975647,0.5561905,4.075305,0,0,1.5999999,3.0,47632.32,36533.93,0.0,0.0,1.5999999,35.64,18.057508,53.0
1996-04-14 04:00:00+00:00,6.2462497,3.9274998,10.8275,6.081358,-0.08121681,2.3099308,0,0,1.8000002,8.0,47788.05,12747.62,0.0,0.0,1.8000002,39.239998,21.407139,53.0
1996-04-15 04:00:00+00:00,4.7712502,-0.5725,9.4775,6.9542093,-3.93099,0.9692916,0,0,1.0,2.0,47943.492,42061.07,0.0,0.0,1.0,44.639996,23.132626,53.0
1996-04-16 04:00:00+00:00,9.014999,4.8275,13.7775,13.039097,-0.67126036,5.653293,0,0,36.9,19.0,48098.516,12352.817,0.0,0.0,36.9,73.439995,30.113304,63.0
1996-04-17 04:00:00+00:00,6.5108337,3.3274999,10.2775,4.575157,-2.053114,1.1275883,0,0,0.2,2.0,48253.023,36077.184,0.0,0.0,0.2,60.120003,31.012281,51.0
1996-04-18 04:00:00+00:00,8.960834,2.3274999,16.7775,13.663086,-2.6512244,5.2329483,0,0,0.0,0.0,48406.906,44295.805,0.0,0.0,0.0,33.12,17.462784,1.0
1996-04-19 04:00:00+00:00,11.879582,4.1775,19.477499,19.51173,1.2420712,10.16138,0,0,0.2,2.0,48560.04,35948.066,0.0,0.0,0.2,24.48,13.849477,51.0
1996-04-20 04:00:00+00:00,15.148334,10.7275,20.1775,18.66169,9.2735,13.557635,0,0,0.0,0.0,48712.305,32583.791,0.0,0.0,0.0,37.8,22.19773,3.0
1996-04-21 04:00:00+00:00,17.823334,13.0775,23.5775,21.956192,11.869463,16.833324,0,0,0.0,0.0,48863.594,44354.145,0.0,0.0,0.0,29.519999,17.026896,3.0
1996-04-22 04:00:00+00:00,14.381667,8.627501,19.8275,19.455782,6.4446077,13.118901,0,0,0.0,0.0,49013.777,40638.785,0.0,0.0,0.0,29.88,18.331741,3.0
1996-04-23 04:00:00+00:00,19.156664,14.7775,24.477499,24.987795,14.248938,18.550505,0,0,0.6,3.0,49162.73,44258.016,0.0,0.0,0.6,62.279995,23.233253,51.0
1996-04-24 04:00:00+00:00,10.510833,6.5274997,16.2775,14.429966,0.05273533,5.6776605,0,0,0.1,1.0,49310.33,44434.28,0.0,0.0,0.1,57.239998,29.387999,51.0
1996-04-25 04:00:00+00:00,13.650417,8.0275,20.2775,17.211285,4.266427,9.70229,0,0,0.0,0.0,49456.445,45093.086,0.0,0.0,0.0,54.0,27.067116,3.0
1996-04-26 04:00:00+00:00,15.708751,12.9775,20.227499,17.64264,9.559529,13.11361,0,0,4.1,7.0,49600.938,34515.523,0.0,0.0,4.1,50.76,28.112288,61.0
1996-04-27 04:00:00+00:00,11.198333,7.6275,13.4775,10.377869,4.740547,7.91923,0,0,0.0,0.0,49743.676,45532.43,0.0,0.0,0.0,36.36,18.388212,3.0
1996-04-28 04:00:00+00:00,11.594167,4.7774997,17.7775,14.035244,1.3638453,8.291231,0,0,0.0,0.0,49884.527,45249.043,0.0,0.0,0.0,46.44,26.642431,3.0
1996-04-29 04:00:00+00:00,12.198334,9.7275,15.5775,15.596672,7.4559126,10.772118,0,0,12.900002,14.0,50023.69,6861.0977,0.0,0.0,12.900002,38.519997,19.826164,63.0
1996-04-30 04:00:00+00:00,14.6275015,11.377501,18.1775,16.297922,9.104606,13.162829,0,0,20.2,14.0,50162.19,4343.068,0.0,0.0,20.2,68.4,33.21573,63.0
1996-05-01 04:00:00+00:00,11.37125,6.0274997,16.7775,15.073759,2.8970819,8.330858,0,0,0.0,0.0,50299.992,45467.43,0.0,0.0,0.0,37.44,19.70815,3.0
1996-05-02 04:00:00+00:00,12.9025,7.8275,18.0275,14.642437,5.0228653,10.159213,0,0,0.0,0.0,50436.992,46923.89,0.0,0.0,0.0,41.399998,20.929596,3.0
1996-05-03 04:00:00+00:00,11.417084,7.7774997,13.927501,12.773918,6.0990267,10.233924,0,0,9.099999,10.0,50573.074,14812.429,0.0,0.0,9.099999,36.36,14.255272,63.0
1996-05-04 04:00:00+00:00,12.881665,10.7275,15.5775,16.445173,9.57067,12.524975,0,0,5.5,9.0,50708.117,6236.017,0.0,0.0,5.5,23.039999,12.224107,61.0
1996-05-05 04:00:00+00:00,14.456666,10.877501,19.627499,19.431988,9.35516,13.4048815,0,0,3.8,5.0,50842.01,42101.3,0.0,0.0,3.8,28.8,13.905509,61.0
1996-05-06 04:00:00+00:00,9.350416,6.0274997,11.8275,10.521857,2.0221872,6.977827,0,0,5.4999995,13.0,50974.617,11.225624,0.0,0.0,5.4999995,42.839996,22.33161,55.0
1996-05-07 04:00:00+00:00,9.473332,4.0274997,14.5775,12.650719,1.7942572,6.9333477,0,0,1.7,2.0,51105.824,41780.062,0.0,0.0,1.7,34.2,17.114204,61.0
1996-05-08 04:00:00+00:00,10.662916,7.5775,14.9775,13.97282,5.4180937,8.736734,0,0,2.0,4.0,51235.496,11889.753,0.0,0.0,2.0,27.72,14.20062,53.0
1996-05-09 04:00:00+00:00,10.179584,8.677501,12.5275,10.006416,7.2285767,8.346068,0,0,0.70000005,3.0,51363.51,17239.697,0.0,0.0,0.70000005,29.16,12.979984,53.0
1996-05-10 04:00:00+00:00,15.369166,9.427501,22.627499,23.428251,7.9551487,14.712082,0,0,0.0,0.0,51489.727,35663.016,0.0,0.0,0.0,33.839996,17.81909,3.0
1996-05-11 04:00:00+00:00,19.721249,15.6275,25.877499,27.718607,15.450495,20.245396,0,0,7.2999997,6.0,51614.01,42524.984,0.0,0.0,7.2999997,54.36,18.733839,63.0
1996-05-12 04:00:00+00:00,10.458749,7.1775,14.927501,14.104765,0.835835,5.3523574,0,0,0.1,1.0,51736.234,46310.402,0.0,0.0,0.1,68.03999,35.09769,51.0
1996-05-13 04:00:00+00:00,8.527499,4.9275,11.877501,7.241637,0.35599136,4.182409,0,0,0.4,4.0,51856.246,48412.68,0.0,0.0,0.4,43.92,21.407139,51.0
1996-05-14 04:00:00+00:00,9.129581,2.8274999,14.377501,11.699353,-0.6109855,6.136495,0,0,0.0,0.0,51973.902,48521.855,0.0,0.0,0.0,27.359999,13.004922,2.0
1996-05-15 04:00:00+00:00,11.312916,5.3775,17.377499,15.928696,2.5603557,8.537075,0,0,0.0,0.0,52089.066,35242.766,0.0,0.0,0.0,28.08,15.876775,3.0
1996-05-16 04:00:00+00:00,10.175416,8.7775,11.2775,11.001627,5.8437223,7.8129506,0,0,11.999999,14.0,52201.582,0.0,0.0,0.0,11.999999,37.44,19.346441,61.0
1996-05-17 04:00:00+00:00,14.175418,10.177501,20.3275,20.421795,8.76971,13.183559,0,0,0.0,0.0,52311.31,35812.383,0.0,0.0,0.0,25.56,12.261157,3.0
1996-05-18 04:00:00+00:00,14.065002,10.3275,17.8275,18.060595,9.799598,13.69791,0,0,0.70000005,7.0,52418.086,4046.4116,0.0,0.0,0.70000005,24.119999,13.479583,51.0
1996-05-19 04:00:00+00:00,20.615,12.4775,29.1775,34.09792,12.095282,22.741968,0,0,0.2,2.0,52522.062,40638.26,0.0,0.0,0.2,24.119999,15.7908325,51.0
1996-05-20 04:00:00+00:00,25.419167,19.3275,31.927498,34.974857,20.02032,27.24219,0,0,0.0,0.0,52624.06,49123.062,0.0,0.0,0.0,27.359999,16.375053,3.0
1996-05-21 04:00:00+00:00,24.287918,19.4275,30.5775,32.775978,20.094278,25.913408,0,0,1.4000001,4.0,52724.05,46736.266,0.0,0.0,1.4000001,38.88,18.94024,53.0
1996-05-22 04:00:00+00:00,19.177498,14.677501,23.7775,23.385601,12.603081,18.061684,0,0,0.0,0.0,52821.945,49305.43,0.0,0.0,0.0,30.960001,15.463246,3.0
1996-05-23 04:00:00+00:00,18.837915,12.427501,23.8275,22.99488,11.186054,18.017159,0,0,0.0,0.0,52917.633,49393.44,0.0,0.0,0.0,27.72,15.484185,3.0
1996-05-24 04:00:00+00:00,18.269167,14.5275,21.977499,21.078325,10.771235,17.10039,0,0,0.0,0.0,53011.01,49421.297,0.0,0.0,0.0,31.319998,17.727943,3.0
1996-05-25 04:00:00+00:00,14.990001,9.8275,19.9275,18.173214,6.5875273,12.306542,0,0,0.0,0.0,53101.973,49562.7,0.0,0.0,0.0,32.399998,18.0,2.0
1996-05-26 04:00:00+00:00,13.34625,10.927501,17.3275,15.053513,7.96961,10.72866,0,0,0.0,0.0,53190.418,30504.527,0.0,0.0,0.0,31.319998,14.81259,3.0
1996-05-27 04:00:00+00:00,12.823334,11.3275,15.9775,14.015175,9.453096,11.126564,0,0,4.2,10.0,53276.24,18000.0,0.0,0.0,4.2,20.880001,12.144331,55.0
1996-05-28 04:00:00+00:00,11.910832,10.627501,13.4775,10.549099,9.224674,9.755733,0,0,1.7000002,7.0,53359.32,4079.4675,0.0,0.0,1.7000002,35.64,15.496736,51.0
1996-05-29 04:00:00+00:00,12.502499,10.5775,15.2775,13.433945,9.460912,11.241554,0,0,3.1999998,9.0,53439.562,16436.174,0.0,0.0,3.1999998,19.08,10.137692,53.0
1996-05-30 04:00:00+00:00,12.350417,8.8275,16.227499,11.616954,5.043928,8.345784,0,0,0.1,1.0,53516.85,49808.254,0.0,0.0,0.1,48.239998,25.620771,51.0
1996-05-31 04:00:00+00:00,15.492082,8.5275,22.627499,20.42434,5.278819,13.235784,0,0,0.0,0.0,53591.086,49850.69,0.0,0.0,0.0,26.64,14.168641,3.0
1996-06-01 04:00:00+00:00,17.708748,9.5775,24.5275,25.610325,7.8632298,16.662289,0,0,0.0,0.0,53662.14,49891.902,0.0,0.0,0.0,25.919998,14.494192,3.0
1996-06-02 04:00:00+00:00,16.444168,10.7775,22.3275,21.364008,8.935354,14.63403,0,0,0.0,0.0,53729.91,49931.81,0.0,0.0,0.0,30.960001,16.746773,0.0
1996-06-03 04:00:00+00:00,12.810833,9.427501,14.7275,14.367678,7.623185,11.473865,0,0,25.6,13.0,53794.293,0.0,0.0,0.0,25.6,35.28,17.114204,63.0
1996-06-04 04:00:00+00:00,18.204584,14.4775,22.9275,23.75016,14.73275,18.505093,0,0,1.2,4.0,53855.176,44000.008,0.0,0.0,1.2,39.6,16.919998,53.0
1996-06-05 04:00:00+00:00,19.192083,16.0775,23.727499,24.298065,15.67981,18.971155,0,0,3.8000002,7.0,53912.445,39242.836,0.0,0.0,3.8000002,30.239998,16.62249,55.0
1996-06-06 04:00:00+00:00,18.78375,13.0775,24.4275,25.830023,12.733025,18.619997,0,0,0.0,0.0,53965.992,47849.105,0.0,0.0,0.0,25.919998,14.764389,3.0
1996-06-07 04:00:00+00:00,19.764997,13.427501,25.5275,27.437084,13.086981,20.2408,0,0,0.0,0.0,54015.71,50108.746,0.0,0.0,0.0,31.68,17.64,3.0
1996-06-08 04:00:00+00:00,22.060831,17.1775,27.0775,30.729565,18.560053,24.260424,0,0,0.5,3.0,54061.63,50139.492,0.0,0.0,0.5,28.44,15.815435,51.0
1996-06-09 04:00:00+00:00,21.285833,18.0775,25.2775,27.554579,19.87621,23.37718,0,0,0.4,4.0,54104.14,27111.6,0.0,0.0,0.4,26.28,14.336861,51.0
1996-06-10 04:00:00+00:00,20.348333,18.8275,22.7775,25.025024,20.615694,22.339577,0,0,2.0,9.0,54143.24,9764.832,0.0,0.0,2.0,25.919998,14.003029,53.0
1996-06-11 04:00:00+00:00,21.881666,19.377499,26.1775,29.03532,21.389843,24.389437,0,0,0.9,5.0,54178.906,21976.22,0.0,0.0,0.9,26.64,15.273505,53.0
1996-06-12 04:00:00+00:00,21.481667,18.9275,25.877499,28.912083,21.222622,24.008598,0,0,7.0,12.0,54211.113,31365.37,0.0,0.0,7.0,30.960001,15.542662,61.0
1996-06-13 04:00:00+00:00,21.73375,18.5775,25.9275,29.574142,20.903654,24.30915,0,0,5.3999996,14.0,54239.836,40942.87,0.0,0.0,5.3999996,29.16,11.983188,61.0
1996-06-14 04:00:00+00:00,22.683748,17.9275,27.8275,30.365929,19.01812,24.800283,0,0,0.5,2.0,54265.05,47974.55,0.0,0.0,0.5,30.960001,12.979984,51.0
1996-06-15 04:00:00+00:00,23.571249,18.5775,27.977499,30.631779,20.264568,25.69619,0,0,0.0,0.0,54286.746,50324.81,0.0,0.0,0.0,23.039999,10.514218,1.0
1996-06-16 04:00:00+00:00,21.6275,18.3275,25.8275,28.203197,18.793556,22.729738,0,0,0.0,0.0,54304.902,50346.11,0.0,0.0,0.0,24.84,12.031756,3.0
1996-06-17 04:00:00+00:00,22.085833,16.7775,28.2775,33.017433,18.045893,25.242582,0,0,16.5,9.0,54319.484,38959.383,0.0,0.0,16.5,21.24,9.9571085,63.0
1996-06-18 04:00:00+00:00,21.05458,18.4275,23.5275,25.931915,18.810707,23.387825,0,0,15.300003,22.0,54330.492,1984.4446,0.0,0.0,15.300003,27.0,12.429127,63.0
1996-06-19 04:00:00+00:00,17.921251,17.227499,19.7775,19.54228,17.43223,18.06994,0,0,17.799997,21.0,54337.91,0.0,0.0,0.0,17.799997,37.44,20.46941,61.0
1996-06-20 04:00:00+00:00,19.773333,17.0775,23.0775,25.872581,17.682497,21.494055,0,0,2.0,9.0,54341.715,1725.3712,0.0,0.0,2.0,27.0,13.896187,53.0
1996-06-21 04:00:00+00:00,21.95458,18.5275,26.9275,28.473854,19.013166,23.256424,0,0,1.8000002,10.0,54341.91,33871.66,0.0,0.0,1.8000002,33.12,18.171976,51.0
1996-06-22 04:00:00+00:00,20.758749,17.0775,24.4275,24.459398,17.325615,21.6398,0,0,2.6,6.0,54338.477,38760.95,0.0,0.0,2.6,36.0,18.751125,61.0
1996-06-23 04:00:00+00:00,20.6775,16.127499,24.7775,25.225021,15.261883,20.785112,0,0,0.0,0.0,54331.414,50400.0,0.0,0.0,0.0,39.6,19.33639,2.0
1996-06-24 04:00:00+00:00,20.223335,15.0275,24.7775,26.100409,15.014122,21.052547,0,0,3.3000002,3.0,54320.707,45776.918,0.0,0.0,3.3000002,29.16,14.689589,61.0
1996-06-25 04:00:00+00:00,22.09625,18.377499,26.1775,26.403265,16.317991,22.557837,0,0,6.2000003,4.0,54306.36,50400.0,0.0,0.0,6.2000003,39.96,21.382906,63.0
1996-06-26 04:00:00+00:00,19.321249,15.177501,23.6775,22.834917,13.598154,17.939154,0,0,0.0,0.0,54288.37,50400.0,0.0,0.0,0.0,39.6,18.668005,1.0
1996-06-27 04:00:00+00:00,19.610836,13.427501,25.0775,25.223225,12.107082,19.454618,0,0,0.0,0.0,54266.727,50400.0,0.0,0.0,0.0,24.119999,12.57426,3.0
1996-06-28 04:00:00+00:00,20.281666,17.5275,24.7775,24.667133,17.65251,20.393812,0,0,3.2,6.0,54241.363,46078.008,0.0,0.0,3.2,33.839996,16.343367,61.0
1996-06-29 04:00:00+00:00,19.421247,15.9775,23.1775,24.026993,16.823383,19.730383,0,0,0.0,0.0,54212.027,42538.555,0.0,0.0,0.0,24.84,12.55879,3.0
1996-06-30 04:00:00+00:00,17.15875,16.127499,17.977499,18.077486,15.2692375,16.972128,0,0,28.399998,19.0,54178.793,0.0,0.0,0.0,28.399998,33.839996,19.917469,63.0
1996-07-01 04:00:00+00:00,21.844168,17.227499,26.9275,30.905716,18.39502,24.446737,0,0,0.70000005,6.0,54141.74,37426.344,0.0,0.0,0.70000005,16.919998,10.086427,51.0
1996-07-02 04:00:00+00:00,21.97125,19.0275,25.627499,29.85006,21.226952,25.026497,0,0,3.7,10.0,54100.95,44841.38,0.0,0.0,3.7,22.319998,9.449572,55.0
1996-07-03 04:00:00+00:00,20.700418,18.2775,23.727499,26.77667,19.02129,22.93617,0,0,14.6,7.0,54056.52,14626.833,0.0,0.0,14.6,32.039997,14.77755,63.0
1996-07-04 04:00:00+00:00,18.096249,16.0775,20.4275,19.464012,15.661106,17.420343,0,0,2.6,10.0,54008.54,32932.324,0.0,0.0,2.6,41.399998,20.082708,53.0
1996-07-05 04:00:00+00:00,20.70875,16.1775,25.477499,26.072756,14.082428,19.992874,0,0,0.0,0.0,53957.09,50328.863,0.0,0.0,0.0,34.92,18.806337,3.0
1996-07-06 04:00:00+00:00,22.03375,16.0775,27.5775,28.391567,15.343866,22.35195,0,0,0.0,0.0,53902.277,50285.945,0.0,0.0,0.0,29.88,16.24394,3.0
1996-07-07 04:00:00+00:00,22.429583,17.5275,26.5775,29.959133,19.1874,24.632322,0,0,0.0,0.0,53844.17,50232.824,0.0,0.0,0.0,20.880001,11.525623,2.0
1996-07-08 04:00:00+00:00,22.9275,19.877499,27.627499,31.14215,22.16558,26.079992,0,0,10.1,13.0,53782.887,39885.6,0.0,0.0,10.1,36.36,10.805998,63.0
1996-07-09 04:00:00+00:00,23.821245,20.727499,28.477499,31.770885,23.376673,26.615156,0,0,10.9,8.0,53718.504,42461.39,0.0,0.0,10.9,27.72,14.764389,63.0
1996-07-10 04:00:00+00:00,20.452501,17.4275,23.627499,23.391663,16.64416,19.86479,0,0,0.0,0.0,53651.117,50056.055,0.0,0.0,0.0,34.56,17.551615,3.0
1996-07-11 04:00:00+00:00,19.679583,14.177501,24.4275,25.66579,13.493517,19.862083,0,0,0.0,0.0,53580.824,49991.586,0.0,0.0,0.0,21.96,12.620554,0.0
1996-07-12 04:00:00+00:00,20.100416,15.177501,23.9275,25.012321,15.732832,20.833769,0,0,0.7,4.0,53507.703,44240.484,0.0,0.0,0.7,27.72,12.538134,51.0
1996-07-13 04:00:00+00:00,20.242085,19.477499,21.2775,23.046947,19.587643,20.876245,0,0,45.199997,20.0,53431.86,437.75244,0.0,0.0,45.199997,77.76,33.70377,65.0
1996-07-14 04:00:00+00:00,23.623331,18.5275,28.7775,33.881535,20.237745,27.191977,0,0,0.8,3.0,53353.383,46944.434,0.0,0.0,0.8,28.44,15.137133,53.0
1996-07-15 04:00:00+00:00,23.406668,21.877499,25.6775,28.139359,24.016472,26.03351,0,0,20.199999,13.0,53272.363,3125.44,0.0,0.0,20.199999,54.0,23.795427,63.0
1996-07-16 04:00:00+00:00,23.990004,20.6775,27.5775,28.997272,23.309278,25.882668,0,0,1.5,3.0,53188.895,47726.395,0.0,0.0,1.5,41.039997,17.727943,55.0
1996-07-17 04:00:00+00:00,24.2275,20.5775,28.227499,32.011242,22.327574,26.435804,0,0,0.0,0.0,53103.055,49216.617,0.0,0.0,0.0,24.48,13.049689,3.0
1996-07-18 04:00:00+00:00,24.569166,19.9275,29.5275,32.528305,22.230698,27.192429,0,0,0.0,0.0,53014.684,45860.23,0.0,0.0,0.0,24.84,10.948973,3.0
1996-07-19 04:00:00+00:00,23.2025,21.5275,25.5275,28.403458,20.736965,25.095533,0,0,8.2,13.0,52923.043,12566.272,0.0,0.0,8.2,45.0,21.398056,63.0
1996-07-20 04:00:00+00:00,19.844166,16.9275,22.727499,20.353792,14.6184845,17.449995,0,0,0.0,0.0,52828.215,49298.715,0.0,0.0,0.0,52.199997,27.248457,1.0
1996-07-21 04:00:00+00:00,20.152498,16.1775,25.127499,24.390627,13.6458,18.817865,0,0,0.0,0.0,52730.336,47575.06,0.0,0.0,0.0,35.64,19.319628,3.0
1996-07-22 04:00:00+00:00,19.14625,15.5275,22.477499,22.786463,15.469666,19.75606,0,0,0.0,0.0,52629.57,20525.012,0.0,0.0,0.0,18.72,10.00256,3.0
1996-07-23 04:00:00+00:00,19.754583,18.2775,21.0275,22.950466,19.506418,21.201904,0,0,1.6,4.0,52526.04,867.16345,0.0,0.0,1.6,21.24,9.931042,53.0
1996-07-24 04:00:00+00:00,20.696249,16.6775,25.877499,29.595715,18.532269,22.83084,0,0,0.4,4.0,52419.902,42735.457,0.0,0.0,0.4,26.28,14.24163,51.0
1996-07-25 04:00:00+00:00,21.844164,18.2775,26.127499,28.738369,19.857668,23.54925,0,0,0.6,5.0,52311.285,44015.18,0.0,0.0,0.6,31.68,17.917007,51.0
1996-07-26 04:00:00+00:00,21.077501,19.6775,24.127499,26.67036,21.853241,23.602898,0,0,8.099999,13.0,52200.34,23097.18,0.0,0.0,8.099999,22.68,10.829958,55.0
1996-07-27 04:00:00+00:00,21.050415,17.477499,24.7775,24.046669,17.83705,21.586203,0,0,0.2,2.0,52087.188,48612.77,0.0,0.0,0.2,32.760002,17.533146,51.0
1996-07-28 04:00:00+00:00,20.960833,15.9775,25.4275,27.184902,15.823416,21.858757,0,0,0.0,0.0,51971.973,46726.58,0.0,0.0,0.0,21.96,11.019764,3.0
1996-07-29 04:00:00+00:00,20.73375,17.9275,23.877499,25.252985,19.77052,22.198477,0,0,0.0,0.0,51854.82,37995.14,0.0,0.0,0.0,21.599998,10.787993,3.0
1996-07-30 04:00:00+00:00,19.267084,17.877499,21.8275,21.870504,18.744225,19.835844,0,0,1.9000001,6.0,51735.867,34585.48,0.0,0.0,1.9000001,30.960001,15.986593,53.0
1996-07-31 04:00:00+00:00,19.304583,18.1775,20.477499,23.679121,18.614511,20.780083,0,0,36.2,19.0,51615.227,0.0,0.0,0.0,36.2,31.68,16.78156,63.0
1996-08-01 04:00:00+00:00,21.18375,19.1775,24.127499,27.398779,21.32668,24.113375,0,0,9.100002,16.0,51493.035,23837.635,0.0,0.0,9.100002,20.519999,9.885262,61.0
1996-08-02 04:00:00+00:00,21.704582,17.3275,25.8275,28.4426,19.086676,24.153534,0,0,0.3,2.0,51369.418,42458.082,0.0,0.0,0.3,15.119999,9.83268,51.0
1996-08-03 04:00:00+00:00,21.319166,18.9275,24.227499,26.687916,21.121864,23.896545,0,0,0.0,0.0,51244.48,22270.375,0.0,0.0,0.0,19.44,7.729527,3.0
1996-08-04 04:00:00+00:00,21.635834,18.0775,26.5775,30.966492,19.897043,24.539927,0,0,0.2,2.0,51118.355,42673.062,0.0,0.0,0.2,15.119999,8.64,51.0
1996-08-05 04:00:00+00:00,22.829584,18.8275,27.4275,31.398125,21.160273,26.18776,0,0,0.3,2.0,50991.15,44374.8,0.0,0.0,0.3,14.759999,7.628263,51.0
1996-08-06 04:00:00+00:00,23.577497,19.877499,28.377499,34.18749,22.645624,27.417543,0,0,0.4,3.0,50862.977,46037.895,0.0,0.0,0.4,15.84,8.311245,51.0
1996-08-07 04:00:00+00:00,22.767082,19.2775,27.1775,31.11007,21.53184,25.586245,0,0,0.4,4.0,50733.613,44475.074,0.0,0.0,0.4,22.319998,10.966713,51.0
1996-08-08 04:00:00+00:00,22.362915,17.727499,27.5275,30.30973,19.20946,24.141073,0,0,0.0,0.0,50602.105,46805.598,0.0,0.0,0.0,29.88,14.118243,3.0
1996-08-09 04:00:00+00:00,22.325415,18.0775,27.477499,29.730091,19.315884,24.32694,0,0,5.1,4.0,50468.508,37525.94,0.0,0.0,5.1,23.759998,13.905509,61.0
1996-08-10 04:00:00+00:00,21.985834,19.0275,26.0275,27.376137,19.767075,23.137167,0,0,1.2,2.0,50332.965,44794.594,0.0,0.0,1.2,25.919998,14.84318,53.0
1996-08-11 04:00:00+00:00,20.573332,16.9275,24.4275,25.188196,15.904959,20.802013,0,0,0.0,0.0,50195.613,41057.836,0.0,0.0,0.0,28.44,14.494192,3.0
1996-08-12 04:00:00+00:00,19.881666,17.627499,22.2775,22.417353,19.007763,20.730543,0,0,0.7,6.0,50056.582,11394.017,0.0,0.0,0.7,23.759998,11.753877,51.0
1996-08-13 04:00:00+00:00,17.644163,15.9775,19.7775,20.3452,14.852715,17.389055,0,0,39.1,17.0,49916.016,6548.68,0.0,0.0,39.1,40.32,22.159746,63.0
